,Date,State,Confirmed,Recovered,Deaths
524,2020-03-16,New Hampshire,17.0,0.0,0.0
525,2020-03-16,New Jersey,178.0,1.0,2.0
526,2020-03-16,New Mexico,17.0,0.0,0.0
527,2020-03-16,New York,967.0,0.0,10.0
528,2020-03-16,North Carolina,38.0,0.0,0.0
529,2020-03-16,North Dakota,1.0,0.0,0.0
530,2020-03-16,Ohio,50.0,0.0,0.0
531,2020-03-16,Oklahoma,10.0,0.0,0.0
532,2020-03-16,Oregon,39.0,0.0,1.0
533,2020-03-16,Pennsylvania,77.0,0.0,0.0
534,2020-03-16,Puerto Rico,5.0,0.0,0.0
535,2020-03-16,Rhode Island,21.0,0.0,0.0
536,2020-03-16,South Carolina,33.0,0.0,1.0
537,2020-03-16,South Dakota,10.0,0.0,1.0
538,2020-03-16,Tennessee,52.0,0.0,0.0
539,2020-03-16,Texas,85.0,0.0,0.0
540,2020-03-16,Utah,39.0,0.0,0.0
541,2020-03-16,Vermont,12.0,0.0,0.0
542,2020-03-16,Virgin Islands,1.0,0.0,0.0
543,2020-03-16,Virginia,49.0,0.0,1.0
544,2020-03-16,Washington,904.0,1.0,48.0
545,2020-03-16,West Virginia,0.0,0.0,0.0
546,2020-03-16,Wisconsin,47.0,1.0,0.0
547,2020-03-16,Wyoming,3.0,0.0,0.0
548,2020-03-17,Alabama,39.0,0.0,0.0
549,2020-03-17,Alaska,3.0,0.0,0.0
550,2020-03-17,Arizona,20.0,1.0,0.0
551,2020-03-17,Arkansas,22.0,0.0,0.0
552,2020-03-17,California,698.0,6.0,12.0
553,2020-03-17,Colorado,160.0,0.0,2.0
554,2020-03-17,Connecticut,68.0,0.0,0.0
555,2020-03-17,Delaware,16.0,0.0,0.0
556,2020-03-17,District of Columbia,22.0,0.0,0.0
557,2020-03-17,Florida,216.0,0.0,6.0
558,2020-03-17,Georgia,146.0,0.0,1.0
559,2020-03-17,Guam,3.0,0.0,0.0
560,2020-03-17,Hawaii,10.0,0.0,0.0
561,2020-03-17,Idaho,8.0,0.0,0.0
562,2020-03-17,Illinois,161.0,2.0,1.0
563,2020-03-17,Indiana,30.0,0.0,2.0
564,2020-03-17,Iowa,23.0,0.0,0.0
565,2020-03-17,Kansas,18.0,0.0,1.0
566,2020-03-17,Kentucky,26.0,1.0,1.0
567,2020-03-17,Louisiana,196.0,0.0,4.0
568,2020-03-17,Maine,32.0,0.0,0.0
569,2020-03-17,Maryland,60.0,3.0,0.0
570,2020-03-17,Massachusetts,218.0,1.0,0.0
571,2020-03-17,Michigan,65.0,0.0,0.0
572,2020-03-17,Minnesota,60.0,0.0,0.0
573,2020-03-17,Mississippi,21.0,0.0,0.0
574,2020-03-17,Missouri,11.0,0.0,0.0
575,2020-03-17,Montana,9.0,0.0,0.0
576,2020-03-17,Nebraska,21.0,0.0,0.0
577,2020-03-17,Nevada,56.0,0.0,1.0
578,2020-03-17,New Hampshire,26.0,0.0,0.0
579,2020-03-17,New Jersey,267.0,1.0,3.0
580,2020-03-17,New Mexico,23.0,0.0,0.0
581,2020-03-17,New York,1706.0,0.0,13.0
582,2020-03-17,North Carolina,64.0,0.0,0.0
583,2020-03-17,North Dakota,3.0,0.0,0.0
584,2020-03-17,Ohio,67.0,0.0,0.0
585,2020-03-17,Oklahoma,19.0,0.0,0.0
586,2020-03-17,Oregon,66.0,0.0,1.0
587,2020-03-17,Pennsylvania,112.0,0.0,0.0
588,2020-03-17,Puerto Rico,5.0,0.0,0.0
589,2020-03-17,Rhode Island,23.0,0.0,0.0
590,2020-03-17,South Carolina,47.0,0.0,1.0
591,2020-03-17,South Dakota,11.0,0.0,1.0
592,2020-03-17,Tennessee,74.0,0.0,0.0
593,2020-03-17,Texas,110.0,0.0,1.0
594,2020-03-17,Utah,51.0,0.0,0.0
595,2020-03-17,Vermont,12.0,0.0,0.0
596,2020-03-17,Virgin Islands,2.0,0.0,0.0
597,2020-03-17,Virginia,67.0,0.0,2.0
598,2020-03-17,Washington,1076.0,1.0,55.0
599,2020-03-17,West Virginia,1.0,0.0,0.0
600,2020-03-17,Wisconsin,72.0,1.0,0.0
601,2020-03-17,Wyoming,11.0,0.0,0.0
602,2020-03-18,Alabama,46.0,0.0,0.0
603,2020-03-18,Alaska,6.0,0.0,0.0
604,2020-03-18,Arizona,27.0,0.0,0.0
605,2020-03-18,Arkansas,33.0,0.0,0.0
606,2020-03-18,California,751.0,0.0,13.0
607,2020-03-18,Colorado,184.0,0.0,2.0
608,2020-03-18,Connecticut,68.0,0.0,0.0
609,2020-03-18,Delaware,19.0,0.0,0.0
610,2020-03-18,District of Columbia,31.0,0.0,0.0
611,2020-03-18,Florida,314.0,0.0,7.0
612,2020-03-18,Georgia,199.0,0.0,3.0
613,2020-03-18,Guam,5.0,0.0,0.0
614,2020-03-18,Hawaii,14.0,0.0,0.0
615,2020-03-18,Idaho,9.0,0.0,0.0
616,2020-03-18,Illinois,162.0,0.0,1.0
617,2020-03-18,Indiana,39.0,0.0,2.0
618,2020-03-18,Iowa,29.0,0.0,0.0
619,2020-03-18,Kansas,18.0,0.0,1.0
620,2020-03-18,Kentucky,27.0,0.0,1.0
621,2020-03-18,Louisiana,257.0,0.0,4.0
622,2020-03-18,Maine,42.0,0.0,0.0
623,2020-03-18,Maryland,85.0,0.0,0.0
624,2020-03-18,Massachusetts,218.0,0.0,0.0
625,2020-03-18,Michigan,83.0,0.0,0.0
626,2020-03-18,Minnesota,77.0,0.0,0.0
627,2020-03-18,Mississippi,34.0,0.0,0.0
628,2020-03-18,Missouri,18.0,0.0,0.0
629,2020-03-18,Montana,11.0,0.0,0.0
630,2020-03-18,Nebraska,24.0,0.0,0.0
631,2020-03-18,Nevada,55.0,0.0,1.0
632,2020-03-18,New Hampshire,26.0,0.0,0.0
633,2020-03-18,New Jersey,267.0,0.0,3.0
634,2020-03-18,New Mexico,23.0,0.0,0.0
635,2020-03-18,New York,2495.0,0.0,16.0
636,2020-03-18,North Carolina,70.0,0.0,0.0
637,2020-03-18,North Dakota,6.0,0.0,0.0
638,2020-03-18,Ohio,86.0,0.0,0.0
639,2020-03-18,Oklahoma,19.0,0.0,0.0
640,2020-03-18,Oregon,68.0,0.0,2.0
641,2020-03-18,Pennsylvania,152.0,0.0,0.0
642,2020-03-18,Puerto Rico,5.0,0.0,0.0
643,2020-03-18,Rhode Island,33.0,0.0,0.0
644,2020-03-18,South Carolina,47.0,0.0,1.0
645,2020-03-18,South Dakota,11.0,0.0,1.0
646,2020-03-18,Tennessee,79.0,0.0,0.0
647,2020-03-18,Texas,173.0,0.0,3.0
648,2020-03-18,US,1.0,106.0,0.0
649,2020-03-18,United States Virgin Islands,2.0,0.0,0.0
650,2020-03-18,Utah,51.0,0.0,0.0
651,2020-03-18,Vermont,18.0,0.0,0.0
652,2020-03-18,Virgin Islands,2.0,0.0,0.0
653,2020-03-18,Virginia,77.0,0.0,2.0
654,2020-03-18,Washington,1014.0,0.0,55.0
655,2020-03-18,West Virginia,1.0,0.0,0.0
656,2020-03-18,Wisconsin,92.0,0.0,0.0
657,2020-03-18,Wyoming,15.0,0.0,0.0
658,2020-03-19,Alabama,78.0,0.0,0.0
659,2020-03-19,Alaska,9.0,0.0,0.0
660,2020-03-19,Arizona,45.0,0.0,0.0
661,2020-03-19,Arkansas,62.0,0.0,0.0
662,2020-03-19,California,952.0,0.0,18.0
663,2020-03-19,Colorado,277.0,0.0,4.0
664,2020-03-19,Connecticut,159.0,0.0,2.0
665,2020-03-19,Delaware,30.0,0.0,0.0
666,2020-03-19,District of Columbia,40.0,0.0,0.0
667,2020-03-19,Florida,417.0,0.0,9.0
668,2020-03-19,Georgia,287.0,0.0,10.0
669,2020-03-19,Guam,12.0,0.0,0.0
670,2020-03-19,Hawaii,16.0,0.0,0.0
671,2020-03-19,Idaho,11.0,0.0,0.0
672,2020-03-19,Illinois,422.0,0.0,4.0
673,2020-03-19,Indiana,60.0,0.0,2.0
674,2020-03-19,Iowa,44.0,0.0,0.0
675,2020-03-19,Kansas,34.0,0.0,1.0
676,2020-03-19,Kentucky,37.0,0.0,2.0
677,2020-03-19,Louisiana,392.0,0.0,10.0
678,2020-03-19,Maine,52.0,0.0,0.0
679,2020-03-19,Maryland,107.0,0.0,1.0
680,2020-03-19,Massachusetts,328.0,0.0,0.0
681,2020-03-19,Michigan,334.0,0.0,3.0
682,2020-03-19,Minnesota,89.0,0.0,0.0
683,2020-03-19,Mississippi,50.0,0.0,1.0
684,2020-03-19,Missouri,31.0,0.0,1.0
685,2020-03-19,Montana,11.0,0.0,0.0
686,2020-03-19,Nebraska,29.0,0.0,0.0
687,2020-03-19,Nevada,95.0,0.0,1.0
688,2020-03-19,New Hampshire,44.0,0.0,0.0
689,2020-03-19,New Jersey,742.0,0.0,9.0
690,2020-03-19,New Mexico,35.0,0.0,0.0
691,2020-03-19,New York,5365.0,0.0,34.0
692,2020-03-19,North Carolina,123.0,0.0,0.0
693,2020-03-19,North Dakota,18.0,0.0,0.0
694,2020-03-19,Ohio,119.0,0.0,0.0
695,2020-03-19,Oklahoma,44.0,0.0,1.0
696,2020-03-19,Oregon,88.0,0.0,3.0
697,2020-03-19,Pennsylvania,206.0,0.0,1.0
698,2020-03-19,Puerto Rico,5.0,0.0,0.0
699,2020-03-19,Rhode Island,44.0,0.0,0.0
700,2020-03-19,South Carolina,81.0,0.0,1.0
701,2020-03-19,South Dakota,11.0,0.0,1.0
702,2020-03-19,Tennessee,154.0,0.0,0.0
703,2020-03-19,Texas,260.0,0.0,5.0
704,2020-03-19,US,1.0,108.0,0.0
705,2020-03-19,United States Virgin Islands,2.0,0.0,0.0
706,2020-03-19,Utah,80.0,0.0,0.0
707,2020-03-19,Vermont,22.0,0.0,0.0
708,2020-03-19,Virgin Islands,3.0,0.0,0.0
709,2020-03-19,Virginia,99.0,0.0,2.0
710,2020-03-19,Washington,1376.0,0.0,74.0
711,2020-03-19,West Virginia,2.0,0.0,0.0
712,2020-03-19,Wisconsin,159.0,0.0,0.0
713,2020-03-19,Wyoming,18.0,0.0,0.0
714,2020-03-20,Alabama,83.0,0.0,0.0
715,2020-03-20,Alaska,12.0,0.0,0.0
716,2020-03-20,Arizona,78.0,0.0,0.0
717,2020-03-20,Arkansas,96.0,0.0,0.0
718,2020-03-20,California,1177.0,0.0,23.0
719,2020-03-20,Colorado,363.0,0.0,4.0
720,2020-03-20,Connecticut,194.0,0.0,3.0
721,2020-03-20,Delaware,38.0,0.0,0.0
722,2020-03-20,District of Columbia,71.0,0.0,1.0
723,2020-03-20,Florida,563.0,0.0,10.0
724,2020-03-20,Georgia,420.0,0.0,13.0
725,2020-03-20,Guam,14.0,0.0,0.0
726,2020-03-20,Hawaii,26.0,0.0,0.0
727,2020-03-20,Idaho,23.0,0.0,0.0
728,2020-03-20,Illinois,585.0,0.0,5.0
729,2020-03-20,Indiana,86.0,0.0,2.0
730,2020-03-20,Iowa,45.0,0.0,0.0
731,2020-03-20,Kansas,44.0,0.0,1.0
732,2020-03-20,Kentucky,47.0,0.0,2.0
733,2020-03-20,Louisiana,538.0,0.0,14.0
734,2020-03-20,Maine,56.0,0.0,0.0
735,2020-03-20,Maryland,149.0,0.0,1.0
736,2020-03-20,Massachusetts,413.0,0.0,1.0
737,2020-03-20,Michigan,552.0,0.0,3.0
738,2020-03-20,Minnesota,115.0,0.0,0.0
739,2020-03-20,Mississippi,80.0,0.0,1.0
740,2020-03-20,Missouri,53.0,0.0,2.0
741,2020-03-20,Montana,15.0,0.0,0.0
742,2020-03-20,Nebraska,37.0,0.0,0.0
743,2020-03-20,Nevada,114.0,0.0,1.0
744,2020-03-20,New Hampshire,44.0,0.0,0.0
745,2020-03-20,New Jersey,890.0,0.0,11.0
746,2020-03-20,New Mexico,43.0,0.0,0.0
747,2020-03-20,New York,8310.0,0.0,42.0
748,2020-03-20,North Carolina,172.0,0.0,0.0
749,2020-03-20,North Dakota,19.0,0.0,0.0
750,2020-03-20,Ohio,173.0,0.0,2.0
751,2020-03-20,Oklahoma,49.0,0.0,1.0
752,2020-03-20,Oregon,114.0,0.0,3.0
753,2020-03-20,Pennsylvania,303.0,0.0,1.0
754,2020-03-20,Puerto Rico,14.0,0.0,0.0
755,2020-03-20,Rhode Island,54.0,0.0,0.0
756,2020-03-20,South Carolina,126.0,0.0,1.0
757,2020-03-20,South Dakota,14.0,0.0,1.0
758,2020-03-20,Tennessee,233.0,0.0,0.0
759,2020-03-20,Texas,394.0,0.0,5.0
760,2020-03-20,US,1.0,147.0,0.0
761,2020-03-20,United States Virgin Islands,3.0,0.0,0.0
762,2020-03-20,Utah,78.0,0.0,0.0
763,2020-03-20,Vermont,29.0,0.0,2.0
764,2020-03-20,Virginia,122.0,0.0,2.0
765,2020-03-20,Washington,1524.0,0.0,83.0
766,2020-03-20,West Virginia,7.0,0.0,0.0
767,2020-03-20,Wisconsin,207.0,0.0,3.0
768,2020-03-20,Wyoming,19.0,0.0,0.0
769,2020-03-21,Alabama,131.0,0.0,0.0
770,2020-03-21,Alaska,15.0,0.0,0.0
771,2020-03-21,Arizona,118.0,0.0,1.0
772,2020-03-21,Arkansas,122.0,0.0,0.0
773,2020-03-21,California,1364.0,0.0,24.0
774,2020-03-21,Colorado,390.0,0.0,4.0
775,2020-03-21,Connecticut,194.0,0.0,4.0
776,2020-03-21,Delaware,45.0,0.0,0.0
777,2020-03-21,District of Columbia,77.0,0.0,1.0
778,2020-03-21,Florida,659.0,0.0,13.0
779,2020-03-21,Georgia,507.0,0.0,14.0
780,2020-03-21,Guam,15.0,0.0,0.0
781,2020-03-21,Hawaii,37.0,0.0,0.0
782,2020-03-21,Idaho,36.0,0.0,0.0
783,2020-03-21,Illinois,753.0,0.0,6.0
784,2020-03-21,Indiana,128.0,0.0,4.0
785,2020-03-21,Iowa,68.0,0.0,0.0
786,2020-03-21,Kansas,57.0,0.0,2.0
787,2020-03-21,Kentucky,87.0,0.0,3.0
788,2020-03-21,Louisiana,585.0,0.0,16.0
789,2020-03-21,Maine,70.0,0.0,0.0
790,2020-03-21,Maryland,193.0,0.0,2.0
791,2020-03-21,Massachusetts,525.0,0.0,1.0
792,2020-03-21,Michigan,788.0,0.0,5.0
793,2020-03-21,Minnesota,138.0,0.0,1.0
794,2020-03-21,Mississippi,140.0,0.0,1.0
795,2020-03-21,Missouri,74.0,0.0,3.0
796,2020-03-21,Montana,21.0,0.0,0.0
797,2020-03-21,Nebraska,38.0,0.0,0.0
798,2020-03-21,Nevada,161.0,0.0,2.0
799,2020-03-21,New Hampshire,55.0,0.0,0.0
800,2020-03-21,New Jersey,1327.0,0.0,16.0
801,2020-03-21,New Mexico,43.0,0.0,0.0
802,2020-03-21,New York,11710.0,0.0,60.0
803,2020-03-21,North Carolina,253.0,0.0,0.0
804,2020-03-21,North Dakota,28.0,0.0,0.0
805,2020-03-21,Ohio,248.0,0.0,3.0
806,2020-03-21,Oklahoma,53.0,0.0,1.0
807,2020-03-21,Oregon,114.0,0.0,5.0
808,2020-03-21,Pennsylvania,396.0,0.0,2.0
809,2020-03-21,Puerto Rico,21.0,0.0,1.0
810,2020-03-21,Rhode Island,66.0,0.0,0.0
811,2020-03-21,South Carolina,171.0,0.0,3.0
812,2020-03-21,South Dakota,14.0,0.0,1.0
813,2020-03-21,Tennessee,371.0,0.0,1.0
814,2020-03-21,Texas,581.0,0.0,5.0
815,2020-03-21,US,1.0,171.0,0.0
816,2020-03-21,United States Virgin Islands,6.0,0.0,0.0
817,2020-03-21,Utah,136.0,0.0,0.0
818,2020-03-21,Vermont,29.0,0.0,2.0
819,2020-03-21,Virginia,156.0,0.0,2.0
820,2020-03-21,Washington,1793.0,0.0,94.0
821,2020-03-21,West Virginia,8.0,0.0,0.0
822,2020-03-21,Wisconsin,282.0,0.0,4.0
823,2020-03-21,Wyoming,23.0,0.0,0.0
824,2020-03-22,Alabama,138.0,0.0,0.0
825,2020-03-22,Alaska,21.0,0.0,0.0
826,2020-03-22,Arizona,152.0,0.0,2.0
827,2020-03-22,Arkansas,165.0,0.0,0.0
828,2020-03-22,California,1642.0,0.0,30.0
829,2020-03-22,Colorado,476.0,0.0,6.0
830,2020-03-22,Connecticut,223.0,0.0,5.0
831,2020-03-22,Delaware,47.0,0.0,0.0
832,2020-03-22,District of Columbia,102.0,0.0,2.0
833,2020-03-22,Florida,830.0,0.0,13.0
834,2020-03-22,Georgia,600.0,0.0,23.0
835,2020-03-22,Guam,27.0,0.0,1.0
836,2020-03-22,Hawaii,48.0,0.0,0.0
837,2020-03-22,Idaho,42.0,0.0,0.0
838,2020-03-22,Illinois,1049.0,0.0,9.0
839,2020-03-22,Indiana,201.0,0.0,6.0
840,2020-03-22,Iowa,90.0,0.0,0.0
841,2020-03-22,Kansas,64.0,0.0,2.0
842,2020-03-22,Kentucky,99.0,0.0,3.0
843,2020-03-22,Louisiana,837.0,0.0,20.0
844,2020-03-22,Maine,89.0,0.0,0.0
845,2020-03-22,Maryland,244.0,0.0,3.0
846,2020-03-22,Massachusetts,646.0,0.0,5.0
847,2020-03-22,Michigan,1037.0,0.0,9.0
848,2020-03-22,Minnesota,169.0,0.0,1.0
849,2020-03-22,Mississippi,207.0,0.0,1.0
850,2020-03-22,Missouri,100.0,0.0,3.0
851,2020-03-22,Montana,31.0,0.0,0.0
852,2020-03-22,Nebraska,51.0,0.0,0.0
853,2020-03-22,Nevada,190.0,0.0,2.0
854,2020-03-22,New Hampshire,65.0,0.0,0.0
855,2020-03-22,New Jersey,1914.0,0.0,20.0
856,2020-03-22,New Mexico,57.0,0.0,0.0
857,2020-03-22,New York,15793.0,0.0,117.0
858,2020-03-22,North Carolina,302.0,0.0,0.0
859,2020-03-22,North Dakota,28.0,0.0,0.0
860,2020-03-22,Ohio,355.0,0.0,3.0
861,2020-03-22,Oklahoma,67.0,0.0,2.0
862,2020-03-22,Oregon,161.0,0.0,4.0
863,2020-03-22,Pennsylvania,509.0,0.0,3.0
864,2020-03-22,Puerto Rico,23.0,0.0,1.0
865,2020-03-22,Rhode Island,83.0,0.0,0.0
866,2020-03-22,South Carolina,196.0,0.0,3.0
867,2020-03-22,South Dakota,21.0,0.0,1.0
868,2020-03-22,Tennessee,505.0,0.0,2.0
869,2020-03-22,Texas,627.0,0.0,6.0
870,2020-03-22,US,1.0,178.0,0.0
871,2020-03-22,United States Virgin Islands,6.0,0.0,0.0
872,2020-03-22,Utah,181.0,0.0,1.0
873,2020-03-22,Vermont,52.0,0.0,2.0
874,2020-03-22,Virginia,221.0,0.0,6.0
875,2020-03-22,Washington,1996.0,0.0,95.0
876,2020-03-22,West Virginia,12.0,0.0,0.0
877,2020-03-22,Wisconsin,381.0,0.0,4.0
878,2020-03-22,Wyoming,24.0,0.0,0.0
